dataset,method,model,split,config,alpha,noise_rate,erasure_rate,runs,attained_runs,N_clean_mean,N_attack_mean,compensation_ratio_mean,compensation_ratio_std
alfworld,rank,deepseek,OOD,full_rank,0.01,0.15,0.3,3,3,13.333333333333334,46.666666666666664,3.3333333333333335,2.0816659994661326
alfworld,rank,deepseek,OOD,full_rank,0.01,0.15,0.5,3,3,13.333333333333334,30,2.5,0.8660254037844386
alfworld,rank,deepseek,OOD,full_rank,0.01,0.15,0.7,3,3,13.333333333333334,76.66666666666667,6.833333333333333,3.8837267325770144
alfworld,rank,deepseek,OOD,full_rank,0.01,0.2,0.0,3,3,13.333333333333334,20,1.5,0.5
alfworld,rank,deepseek,OOD,full_rank,0.01,0.2,0.1,3,3,13.333333333333334,33.333333333333336,2.8333333333333335,1.8929694486000912
alfworld,rank,deepseek,OOD,full_rank,0.01,0.2,0.2,3,3,13.333333333333334,23.333333333333332,1.8333333333333333,1.0408329997330663
alfworld,rank,deepseek,OOD,full_rank,0.01,0.2,0.3,3,3,13.333333333333334,30,2.1666666666666665,0.28867513459481287
alfworld,rank,deepseek,OOD,full_rank,0.01,0.2,0.5,3,3,13.333333333333334,60,4.666666666666667,0.5773502691896257
alfworld,rank,deepseek,OOD,full_rank,0.01,0.2,0.7,3,3,13.333333333333334,86.66666666666667,7.333333333333333,3.0550504633038935
alfworld,rank,deepseek,OOD,full_rank,0.01,0.3,0.0,3,3,13.333333333333334,50,3.6666666666666665,1.5275252316519468
alfworld,rank,deepseek,OOD,full_rank,0.01,0.3,0.1,3,3,13.333333333333334,46.666666666666664,4.166666666666667,3.4034296427770228
alfworld,rank,deepseek,OOD,full_rank,0.01,0.3,0.2,3,3,13.333333333333334,33.333333333333336,2.5,0.5
alfworld,rank,deepseek,OOD,full_rank,0.01,0.3,0.3,3,3,13.333333333333334,53.333333333333336,4.0,1.0
alfworld,rank,deepseek,OOD,full_rank,0.01,0.3,0.5,3,3,13.333333333333334,116.66666666666667,10.0,8.660254037844387
alfworld,rank,deepseek,OOD,full_rank,0.01,0.3,0.7,3,3,13.333333333333334,110,8.5,1.3228756555322954
alfworld,rank,deepseek,OOD,full_rank,0.01,0.5,0.0,3,0,13.333333333333334,,,
alfworld,rank,deepseek,OOD,full_rank,0.01,0.5,0.1,3,0,13.333333333333334,,,
alfworld,rank,deepseek,OOD,full_rank,0.01,0.5,0.2,3,0,13.333333333333334,,,
alfworld,rank,deepseek,OOD,full_rank,0.01,0.5,0.3,3,0,13.333333333333334,,,
alfworld,rank,deepseek,OOD,full_rank,0.01,0.5,0.5,3,0,13.333333333333334,,,
alfworld,rank,deepseek,OOD,full_rank,0.01,0.5,0.7,3,0,13.333333333333334,,,
alfworld,rank,deepseek,OOD,top10,0.01,0.0,0.0,3,3,13.333333333333334,13.333333333333334,1.0,0.0
alfworld,rank,deepseek,OOD,top10,0.01,0.0,0.1,3,3,13.333333333333334,13.333333333333334,1.0,0.0
alfworld,rank,deepseek,OOD,top10,0.01,0.0,0.2,3,3,13.333333333333334,13.333333333333334,1.0,0.0
alfworld,rank,deepseek,OOD,top10,0.01,0.0,0.3,3,3,13.333333333333334,13.333333333333334,1.1666666666666667,0.7637626158259734
alfworld,rank,deepseek,OOD,top10,0.01,0.0,0.5,3,3,13.333333333333334,16.666666666666668,1.5,0.8660254037844386
alfworld,rank,deepseek,OOD,top10,0.01,0.0,0.7,3,3,13.333333333333334,26.666666666666668,2.1666666666666665,0.7637626158259734
alfworld,rank,deepseek,OOD,top10,0.01,0.05,0.0,3,3,13.333333333333334,20,1.6666666666666667,0.5773502691896257
alfworld,rank,deepseek,OOD,top10,0.01,0.05,0.1,3,3,13.333333333333334,13.333333333333334,1.0,0.0
alfworld,rank,deepseek,OOD,top10,0.01,0.05,0.2,3,3,13.333333333333334,16.666666666666668,1.3333333333333333,0.5773502691896257
alfworld,rank,deepseek,OOD,top10,0.01,0.05,0.3,3,3,13.333333333333334,20,1.6666666666666667,1.1547005383792515
alfworld,rank,deepseek,OOD,top10,0.01,0.05,0.5,3,3,13.333333333333334,20,1.6666666666666667,1.1547005383792515
alfworld,rank,deepseek,OOD,top10,0.01,0.05,0.7,3,3,13.333333333333334,53.333333333333336,4.5,3.0413812651491097
alfworld,rank,deepseek,OOD,top10,0.01,0.1,0.0,3,3,13.333333333333334,20,1.6666666666666667,0.5773502691896257
alfworld,rank,deepseek,OOD,top10,0.01,0.1,0.1,3,3,13.333333333333334,20,1.5,0.5
alfworld,rank,deepseek,OOD,top10,0.01,0.1,0.2,3,3,13.333333333333334,23.333333333333332,1.8333333333333333,0.28867513459481287
alfworld,rank,deepseek,OOD,top10,0.01,0.1,0.3,3,3,13.333333333333334,23.333333333333332,1.8333333333333333,0.28867513459481287
alfworld,rank,deepseek,OOD,top10,0.01,0.1,0.5,3,3,13.333333333333334,23.333333333333332,1.8333333333333333,0.28867513459481287
alfworld,rank,deepseek,OOD,top10,0.01,0.1,0.7,3,3,13.333333333333334,30,2.6666666666666665,2.0816659994661326
alfworld,rank,deepseek,OOD,top10,0.01,0.15,0.0,3,3,13.333333333333334,20,1.5,0.5
alfworld,rank,deepseek,OOD,top10,0.01,0.15,0.1,3,3,13.333333333333334,20,1.6666666666666667,0.5773502691896257
alfworld,rank,deepseek,OOD,top10,0.01,0.15,0.2,3,3,13.333333333333334,20,1.6666666666666667,0.5773502691896257
alfworld,rank,deepseek,OOD,top10,0.01,0.15,0.3,3,3,13.333333333333334,46.666666666666664,3.3333333333333335,0.5773502691896257
alfworld,rank,deepseek,OOD,top10,0.01,0.15,0.5,3,3,13.333333333333334,20,1.6666666666666667,0.5773502691896257
alfworld,rank,deepseek,OOD,top10,0.01,0.15,0.7,3,3,13.333333333333334,43.333333333333336,3.8333333333333335,2.0207259421636903
alfworld,rank,deepseek,OOD,top10,0.01,0.2,0.0,3,3,13.333333333333334,33.333333333333336,2.5,0.5
alfworld,rank,deepseek,OOD,top10,0.01,0.2,0.1,3,3,13.333333333333334,20,1.6666666666666667,0.5773502691896257
alfworld,rank,deepseek,OOD,top10,0.01,0.2,0.2,3,3,13.333333333333334,33.333333333333336,2.5,0.5
alfworld,rank,deepseek,OOD,top10,0.01,0.2,0.3,3,3,13.333333333333334,43.333333333333336,3.8333333333333335,2.0207259421636903
alfworld,rank,deepseek,OOD,top10,0.01,0.2,0.5,3,3,13.333333333333334,66.66666666666667,5.0,0.0
alfworld,rank,deepseek,OOD,top10,0.01,0.2,0.7,3,3,13.333333333333334,76.66666666666667,6.333333333333333,3.2145502536643185
alfworld,rank,deepseek,OOD,top10,0.01,0.3,0.0,3,3,13.333333333333334,50,4.166666666666667,3.3291640592396963
alfworld,rank,deepseek,OOD,top10,0.01,0.3,0.1,3,3,13.333333333333334,70,5.666666666666667,2.0816659994661326
alfworld,rank,deepseek,OOD,top10,0.01,0.3,0.2,3,3,13.333333333333334,50,3.6666666666666665,1.5275252316519468
alfworld,rank,deepseek,OOD,top10,0.01,0.3,0.3,3,3,13.333333333333334,53.333333333333336,4.5,3.0413812651491097
alfworld,rank,deepseek,OOD,top10,0.01,0.3,0.5,3,3,13.333333333333334,66.66666666666667,5.0,3.0
alfworld,rank,deepseek,OOD,top10,0.01,0.3,0.7,3,3,13.333333333333334,93.33333333333333,6.833333333333333,1.6072751268321592
alfworld,rank,deepseek,OOD,top10,0.01,0.5,0.0,3,1,13.333333333333334,30,3.0,0.0
alfworld,rank,deepseek,OOD,top10,0.01,0.5,0.1,3,0,13.333333333333334,,,
alfworld,rank,deepseek,OOD,top10,0.01,0.5,0.2,3,0,13.333333333333334,,,
alfworld,rank,deepseek,OOD,top10,0.01,0.5,0.3,3,0,13.333333333333334,,,
alfworld,rank,deepseek,OOD,top10,0.01,0.5,0.5,3,0,13.333333333333334,,,
alfworld,rank,deepseek,OOD,top10,0.01,0.5,0.7,3,0,13.333333333333334,,,
alfworld,rank,deepseek,OOD,top2,0.01,0.0,0.0,3,3,10,10,1.0,0.0
alfworld,rank,deepseek,OOD,top2,0.01,0.0,0.1,3,3,10,10,1.0,0.0
alfworld,rank,deepseek,OOD,top2,0.01,0.0,0.2,3,3,10,10,1.0,0.0
alfworld,rank,deepseek,OOD,top2,0.01,0.0,0.3,3,3,10,13.333333333333334,1.3333333333333333,0.5773502691896257
alfworld,rank,deepseek,OOD,top2,0.01,0.0,0.5,3,3,10,20,2.0,0.0
alfworld,rank,deepseek,OOD,top2,0.01,0.0,0.7,3,3,10,60,6.0,1.7320508075688772
alfworld,rank,deepseek,OOD,top2,0.01,0.05,0.0,3,3,10,10,1.0,0.0
alfworld,rank,deepseek,OOD,top2,0.01,0.05,0.1,3,3,10,13.333333333333334,1.3333333333333333,0.5773502691896257
alfworld,rank,deepseek,OOD,top2,0.01,0.05,0.2,3,3,10,16.666666666666668,1.6666666666666667,1.1547005383792515
alfworld,rank,deepseek,OOD,top2,0.01,0.05,0.3,3,3,10,20,2.0,1.0
alfworld,rank,deepseek,OOD,top2,0.01,0.05,0.5,3,3,10,26.666666666666668,2.6666666666666665,0.5773502691896257
alfworld,rank,deepseek,OOD,top2,0.01,0.05,0.7,3,3,10,60,6.0,1.7320508075688772
alfworld,rank,deepseek,OOD,top2,0.01,0.1,0.0,3,3,10,20,2.0,0.0
alfworld,rank,deepseek,OOD,top2,0.01,0.1,0.1,3,3,10,16.666666666666668,1.6666666666666667,0.5773502691896257
alfworld,rank,deepseek,OOD,top2,0.01,0.1,0.2,3,3,10,13.333333333333334,1.3333333333333333,0.5773502691896257
alfworld,rank,deepseek,OOD,top2,0.01,0.1,0.3,3,3,10,13.333333333333334,1.3333333333333333,0.5773502691896257
alfworld,rank,deepseek,OOD,top2,0.01,0.1,0.5,3,3,10,36.666666666666664,3.6666666666666665,1.1547005383792515
alfworld,rank,deepseek,OOD,top2,0.01,0.1,0.7,3,3,10,50,5.0,3.0
alfworld,rank,deepseek,OOD,top2,0.01,0.15,0.0,3,3,10,20,2.0,1.0
alfworld,rank,deepseek,OOD,top2,0.01,0.15,0.1,3,3,10,33.333333333333336,3.3333333333333335,1.5275252316519468
alfworld,rank,deepseek,OOD,top2,0.01,0.15,0.2,3,3,10,33.333333333333336,3.3333333333333335,1.5275252316519468
alfworld,rank,deepseek,OOD,top2,0.01,0.15,0.3,3,3,10,23.333333333333332,2.3333333333333335,0.5773502691896257
alfworld,rank,deepseek,OOD,top2,0.01,0.15,0.5,3,3,10,43.333333333333336,4.333333333333333,1.1547005383792515
alfworld,rank,deepseek,OOD,top2,0.01,0.15,0.7,3,3,10,43.333333333333336,4.333333333333333,1.1547005383792515
alfworld,rank,deepseek,OOD,top2,0.01,0.2,0.0,3,3,10,23.333333333333332,2.3333333333333335,0.5773502691896257
alfworld,rank,deepseek,OOD,top2,0.01,0.2,0.1,3,3,10,23.333333333333332,2.3333333333333335,0.5773502691896257
alfworld,rank,deepseek,OOD,top2,0.01,0.2,0.2,3,3,10,40,4.0,3.605551275463989
alfworld,rank,deepseek,OOD,top2,0.01,0.2,0.3,3,3,10,30,3.0,0.0
alfworld,rank,deepseek,OOD,top2,0.01,0.2,0.5,3,3,10,60,6.0,1.7320508075688772
alfworld,rank,deepseek,OOD,top2,0.01,0.2,0.7,3,3,10,70,7.0,1.7320508075688772
alfworld,rank,deepseek,OOD,top2,0.01,0.3,0.0,3,3,10,50,5.0,0.0
alfworld,rank,deepseek,OOD,top2,0.01,0.3,0.1,3,3,10,60,6.0,3.4641016151377544
alfworld,rank,deepseek,OOD,top2,0.01,0.3,0.2,3,3,10,30,3.0,1.7320508075688772
alfworld,rank,deepseek,OOD,top2,0.01,0.3,0.3,3,3,10,46.666666666666664,4.666666666666667,3.511884584284246
alfworld,rank,deepseek,OOD,top2,0.01,0.3,0.5,3,3,10,60,6.0,1.7320508075688772
alfworld,rank,deepseek,OOD,top2,0.01,0.3,0.7,3,3,10,86.66666666666667,8.666666666666666,1.1547005383792515
alfworld,rank,deepseek,OOD,top2,0.01,0.5,0.0,3,0,10,,,
alfworld,rank,deepseek,OOD,top2,0.01,0.5,0.1,3,0,10,,,
alfworld,rank,deepseek,OOD,top2,0.01,0.5,0.2,3,1,10,150,15.0,0.0
alfworld,rank,deepseek,OOD,top2,0.01,0.5,0.3,3,0,10,,,
alfworld,rank,deepseek,OOD,top2,0.01,0.5,0.5,3,0,10,,,
alfworld,rank,deepseek,OOD,top2,0.01,0.5,0.7,3,0,10,,,
alfworld,rank,deepseek,OOD,top3,0.01,0.0,0.0,3,3,13.333333333333334,13.333333333333334,1.0,0.0
alfworld,rank,deepseek,OOD,top3,0.01,0.0,0.1,3,3,13.333333333333334,13.333333333333334,1.0,0.0
alfworld,rank,deepseek,OOD,top3,0.01,0.0,0.2,3,3,13.333333333333334,13.333333333333334,1.0,0.0
alfworld,rank,deepseek,OOD,top3,0.01,0.0,0.3,3,3,13.333333333333334,26.666666666666668,1.8333333333333333,0.7637626158259734
alfworld,rank,deepseek,OOD,top3,0.01,0.0,0.5,3,3,13.333333333333334,20,1.5,0.5
alfworld,rank,deepseek,OOD,top3,0.01,0.0,0.7,3,3,13.333333333333334,60,4.666666666666667,3.0550504633038935
alfworld,rank,deepseek,OOD,top3,0.01,0.05,0.0,3,3,13.333333333333334,16.666666666666668,1.3333333333333333,0.5773502691896257
alfworld,rank,deepseek,OOD,top3,0.01,0.05,0.1,3,3,13.333333333333334,30,2.1666666666666665,0.28867513459481287
alfworld,rank,deepseek,OOD,top3,0.01,0.05,0.2,3,3,13.333333333333334,16.666666666666668,1.3333333333333333,0.5773502691896257
alfworld,rank,deepseek,OOD,top3,0.01,0.05,0.3,3,3,13.333333333333334,30,2.1666666666666665,1.0408329997330663
alfworld,rank,deepseek,OOD,top3,0.01,0.05,0.5,3,3,13.333333333333334,23.333333333333332,1.8333333333333333,1.0408329997330663
alfworld,rank,deepseek,OOD,top3,0.01,0.05,0.7,3,3,13.333333333333334,50,4.166666666666667,1.4433756729740643
alfworld,rank,deepseek,OOD,top3,0.01,0.1,0.0,3,3,13.333333333333334,23.333333333333332,1.8333333333333333,0.28867513459481287
alfworld,rank,deepseek,OOD,top3,0.01,0.1,0.1,3,3,13.333333333333334,26.666666666666668,2.1666666666666665,0.7637626158259734
alfworld,rank,deepseek,OOD,top3,0.01,0.1,0.2,3,3,13.333333333333334,16.666666666666668,1.3333333333333333,0.5773502691896257
alfworld,rank,deepseek,OOD,top3,0.01,0.1,0.3,3,3,13.333333333333334,23.333333333333332,1.8333333333333333,1.0408329997330663
alfworld,rank,deepseek,OOD,top3,0.01,0.1,0.5,3,3,13.333333333333334,30,2.1666666666666665,1.0408329997330663
alfworld,rank,deepseek,OOD,top3,0.01,0.1,0.7,3,3,13.333333333333334,63.333333333333336,5.0,2.6457513110645907
alfworld,rank,deepseek,OOD,top3,0.01,0.15,0.0,3,3,13.333333333333334,20,1.5,0.5
alfworld,rank,deepseek,OOD,top3,0.01,0.15,0.1,3,3,13.333333333333334,20,1.8333333333333333,1.2583057392117916
alfworld,rank,deepseek,OOD,top3,0.01,0.15,0.2,3,3,13.333333333333334,16.666666666666668,1.5,1.3228756555322954
alfworld,rank,deepseek,OOD,top3,0.01,0.15,0.3,3,3,13.333333333333334,46.666666666666664,3.3333333333333335,2.0816659994661326
alfworld,rank,deepseek,OOD,top3,0.01,0.15,0.5,3,3,13.333333333333334,30,2.6666666666666665,2.0816659994661326
alfworld,rank,deepseek,OOD,top3,0.01,0.15,0.7,3,3,13.333333333333334,60,4.666666666666667,0.5773502691896257
alfworld,rank,deepseek,OOD,top3,0.01,0.2,0.0,3,3,13.333333333333334,20,1.6666666666666667,0.5773502691896257
alfworld,rank,deepseek,OOD,top3,0.01,0.2,0.1,3,3,13.333333333333334,40,3.1666666666666665,1.6072751268321592
alfworld,rank,deepseek,OOD,top3,0.01,0.2,0.2,3,3,13.333333333333334,20,1.6666666666666667,1.1547005383792515
alfworld,rank,deepseek,OOD,top3,0.01,0.2,0.3,3,3,13.333333333333334,26.666666666666668,2.3333333333333335,1.1547005383792515
alfworld,rank,deepseek,OOD,top3,0.01,0.2,0.5,3,3,13.333333333333334,60,4.666666666666667,0.5773502691896257
alfworld,rank,deepseek,OOD,top3,0.01,0.2,0.7,3,3,13.333333333333334,76.66666666666667,6.0,1.7320508075688772
alfworld,rank,deepseek,OOD,top3,0.01,0.3,0.0,3,3,13.333333333333334,26.666666666666668,2.1666666666666665,0.7637626158259734
alfworld,rank,deepseek,OOD,top3,0.01,0.3,0.1,3,3,13.333333333333334,40,3.1666666666666665,1.6072751268321592
alfworld,rank,deepseek,OOD,top3,0.01,0.3,0.2,3,3,13.333333333333334,70,6.166666666666667,3.1754264805429417
alfworld,rank,deepseek,OOD,top3,0.01,0.3,0.3,3,3,13.333333333333334,76.66666666666667,5.166666666666667,2.254624876411447
alfworld,rank,deepseek,OOD,top3,0.01,0.3,0.5,3,3,13.333333333333334,50,4.166666666666667,1.4433756729740643
alfworld,rank,deepseek,OOD,top3,0.01,0.3,0.7,3,3,13.333333333333334,126.66666666666667,10.166666666666666,8.808140174482542
alfworld,rank,deepseek,OOD,top3,0.01,0.5,0.0,3,0,13.333333333333334,,,
alfworld,rank,deepseek,OOD,top3,0.01,0.5,0.1,3,0,13.333333333333334,,,
alfworld,rank,deepseek,OOD,top3,0.01,0.5,0.2,3,0,13.333333333333334,,,
alfworld,rank,deepseek,OOD,top3,0.01,0.5,0.3,3,0,13.333333333333334,,,
alfworld,rank,deepseek,OOD,top3,0.01,0.5,0.5,3,0,13.333333333333334,,,
alfworld,rank,deepseek,OOD,top3,0.01,0.5,0.7,3,0,13.333333333333334,,,
alfworld,rank,deepseek,OOD,top5,0.01,0.0,0.0,3,3,13.333333333333334,13.333333333333334,1.0,0.0
alfworld,rank,deepseek,OOD,top5,0.01,0.0,0.1,3,3,13.333333333333334,13.333333333333334,1.0,0.0
alfworld,rank,deepseek,OOD,top5,0.01,0.0,0.2,3,3,13.333333333333334,13.333333333333334,1.0,0.0
alfworld,rank,deepseek,OOD,top5,0.01,0.0,0.3,3,3,13.333333333333334,16.666666666666668,1.3333333333333333,0.5773502691896257
alfworld,rank,deepseek,OOD,top5,0.01,0.0,0.5,3,3,13.333333333333334,23.333333333333332,1.8333333333333333,0.28867513459481287
alfworld,rank,deepseek,OOD,top5,0.01,0.0,0.7,3,3,13.333333333333334,40,3.1666666666666665,1.6072751268321592
alfworld,rank,deepseek,OOD,top5,0.01,0.05,0.0,3,3,13.333333333333334,13.333333333333334,1.0,0.0
alfworld,rank,deepseek,OOD,top5,0.01,0.05,0.1,3,3,13.333333333333334,16.666666666666668,1.3333333333333333,0.5773502691896257
alfworld,rank,deepseek,OOD,top5,0.01,0.05,0.2,3,3,13.333333333333334,16.666666666666668,1.3333333333333333,0.5773502691896257
alfworld,rank,deepseek,OOD,top5,0.01,0.05,0.3,3,3,13.333333333333334,20,1.5,0.5
alfworld,rank,deepseek,OOD,top5,0.01,0.05,0.5,3,3,13.333333333333334,30,2.1666666666666665,0.28867513459481287
alfworld,rank,deepseek,OOD,top5,0.01,0.05,0.7,3,3,13.333333333333334,43.333333333333336,3.8333333333333335,2.0207259421636903
alfworld,rank,deepseek,OOD,top5,0.01,0.1,0.0,3,3,13.333333333333334,20,1.6666666666666667,0.5773502691896257
alfworld,rank,deepseek,OOD,top5,0.01,0.1,0.1,3,3,13.333333333333334,20,1.6666666666666667,0.5773502691896257
alfworld,rank,deepseek,OOD,top5,0.01,0.1,0.2,3,3,13.333333333333334,16.666666666666668,1.3333333333333333,0.5773502691896257
alfworld,rank,deepseek,OOD,top5,0.01,0.1,0.3,3,3,13.333333333333334,23.333333333333332,1.8333333333333333,1.0408329997330663
alfworld,rank,deepseek,OOD,top5,0.01,0.1,0.5,3,3,13.333333333333334,26.666666666666668,2.1666666666666665,0.7637626158259734
alfworld,rank,deepseek,OOD,top5,0.01,0.1,0.7,3,3,13.333333333333334,30,2.5,0.8660254037844386
alfworld,rank,deepseek,OOD,top5,0.01,0.15,0.0,3,3,13.333333333333334,23.333333333333332,1.8333333333333333,1.0408329997330663
alfworld,rank,deepseek,OOD,top5,0.01,0.15,0.1,3,3,13.333333333333334,26.666666666666668,2.1666666666666665,0.7637626158259734
alfworld,rank,deepseek,OOD,top5,0.01,0.15,0.2,3,3,13.333333333333334,26.666666666666668,2.1666666666666665,0.7637626158259734
alfworld,rank,deepseek,OOD,top5,0.01,0.15,0.3,3,3,13.333333333333334,13.333333333333334,1.1666666666666667,0.7637626158259734
alfworld,rank,deepseek,OOD,top5,0.01,0.15,0.5,3,3,13.333333333333334,36.666666666666664,2.8333333333333335,0.28867513459481287
alfworld,rank,deepseek,OOD,top5,0.01,0.15,0.7,3,3,13.333333333333334,43.333333333333336,3.0,1.0
alfworld,rank,deepseek,OOD,top5,0.01,0.2,0.0,3,3,13.333333333333334,20,1.6666666666666667,0.5773502691896257
alfworld,rank,deepseek,OOD,top5,0.01,0.2,0.1,3,3,13.333333333333334,40,2.6666666666666665,1.1547005383792515
alfworld,rank,deepseek,OOD,top5,0.01,0.2,0.2,3,3,13.333333333333334,20,1.6666666666666667,0.5773502691896257
alfworld,rank,deepseek,OOD,top5,0.01,0.2,0.3,3,3,13.333333333333334,43.333333333333336,3.5,1.3228756555322954
alfworld,rank,deepseek,OOD,top5,0.01,0.2,0.5,3,3,13.333333333333334,40,2.6666666666666665,1.5275252316519468
alfworld,rank,deepseek,OOD,top5,0.01,0.2,0.7,3,3,13.333333333333334,53.333333333333336,4.5,3.0413812651491097
alfworld,rank,deepseek,OOD,top5,0.01,0.3,0.0,3,3,13.333333333333334,43.333333333333336,3.0,1.0
alfworld,rank,deepseek,OOD,top5,0.01,0.3,0.1,3,3,13.333333333333334,40,3.8333333333333335,3.8188130791298667
alfworld,rank,deepseek,OOD,top5,0.01,0.3,0.2,3,3,13.333333333333334,46.666666666666664,3.0,1.7320508075688772
alfworld,rank,deepseek,OOD,top5,0.01,0.3,0.3,3,3,13.333333333333334,46.666666666666664,4.166666666666667,3.4034296427770228
alfworld,rank,deepseek,OOD,top5,0.01,0.3,0.5,3,3,13.333333333333334,110,9.333333333333334,5.131601439446884
alfworld,rank,deepseek,OOD,top5,0.01,0.3,0.7,3,3,13.333333333333334,66.66666666666667,5.833333333333333,3.8188130791298667
alfworld,rank,deepseek,OOD,top5,0.01,0.5,0.0,3,0,13.333333333333334,,,
alfworld,rank,deepseek,OOD,top5,0.01,0.5,0.1,3,0,13.333333333333334,,,
alfworld,rank,deepseek,OOD,top5,0.01,0.5,0.2,3,1,13.333333333333334,200,20.0,0.0
alfworld,rank,deepseek,OOD,top5,0.01,0.5,0.3,3,0,13.333333333333334,,,
alfworld,rank,deepseek,OOD,top5,0.01,0.5,0.5,3,1,13.333333333333334,30,3.0,0.0
alfworld,rank,deepseek,OOD,top5,0.01,0.5,0.7,3,0,13.333333333333334,,,
alfworld,rank,gemini-flash,ID,full_rank,0.01,0.0,0.0,3,3,16.666666666666668,16.666666666666668,1.0,0.0
alfworld,rank,gemini-flash,ID,full_rank,0.01,0.0,0.1,3,3,16.666666666666668,20,1.3333333333333333,0.5773502691896257
alfworld,rank,gemini-flash,ID,full_rank,0.01,0.0,0.2,3,3,16.666666666666668,16.666666666666668,1.0,0.0
alfworld,rank,gemini-flash,ID,full_rank,0.01,0.0,0.3,3,3,16.666666666666668,20,1.3333333333333333,0.5773502691896257
alfworld,rank,gemini-flash,ID,full_rank,0.01,0.0,0.5,3,3,16.666666666666668,20,1.1666666666666667,0.28867513459481287
alfworld,rank,gemini-flash,ID,full_rank,0.01,0.0,0.7,3,3,16.666666666666668,26.666666666666668,1.8333333333333333,1.0408329997330663
alfworld,rank,gemini-flash,ID,full_rank,0.01,0.05,0.0,3,3,16.666666666666668,16.666666666666668,1.0,0.0
alfworld,rank,gemini-flash,ID,full_rank,0.01,0.05,0.1,3,3,16.666666666666668,20,1.3333333333333333,0.5773502691896257
alfworld,rank,gemini-flash,ID,full_rank,0.01,0.05,0.2,3,3,16.666666666666668,26.666666666666668,1.5,0.8660254037844386
alfworld,rank,gemini-flash,ID,full_rank,0.01,0.05,0.3,3,3,16.666666666666668,20,1.3333333333333333,0.7637626158259734
alfworld,rank,gemini-flash,ID,full_rank,0.01,0.05,0.5,3,3,16.666666666666668,23.333333333333332,1.5,0.5
alfworld,rank,gemini-flash,ID,full_rank,0.01,0.05,0.7,3,3,16.666666666666668,53.333333333333336,3.5,1.8027756377319946
alfworld,rank,gemini-flash,ID,full_rank,0.01,0.1,0.0,3,3,16.666666666666668,20,1.3333333333333333,0.5773502691896257
alfworld,rank,gemini-flash,ID,full_rank,0.01,0.1,0.1,3,3,16.666666666666668,20,1.1666666666666667,0.28867513459481287
alfworld,rank,gemini-flash,ID,full_rank,0.01,0.1,0.2,3,3,16.666666666666668,20,1.1666666666666667,0.28867513459481287
alfworld,rank,gemini-flash,ID,full_rank,0.01,0.1,0.3,3,3,16.666666666666668,30,1.6666666666666667,0.7637626158259734
alfworld,rank,gemini-flash,ID,full_rank,0.01,0.1,0.5,3,3,16.666666666666668,36.666666666666664,2.3333333333333335,0.7637626158259734
alfworld,rank,gemini-flash,ID,full_rank,0.01,0.1,0.7,3,3,16.666666666666668,60,4.333333333333333,3.1754264805429417
alfworld,rank,gemini-flash,ID,full_rank,0.01,0.15,0.0,3,3,16.666666666666668,23.333333333333332,1.5,0.5
alfworld,rank,gemini-flash,ID,full_rank,0.01,0.15,0.1,3,3,16.666666666666668,23.333333333333332,1.5,0.5
alfworld,rank,gemini-flash,ID,full_rank,0.01,0.15,0.2,3,3,16.666666666666668,23.333333333333332,1.3333333333333333,0.28867513459481287
alfworld,rank,gemini-flash,ID,full_rank,0.01,0.15,0.3,3,3,16.666666666666668,30,2.0,0.8660254037844386
alfworld,rank,gemini-flash,ID,full_rank,0.01,0.15,0.5,3,3,16.666666666666668,53.333333333333336,3.5,1.8027756377319946
alfworld,rank,gemini-flash,ID,full_rank,0.01,0.15,0.7,3,3,16.666666666666668,60,3.8333333333333335,1.2583057392117916
alfworld,rank,gemini-flash,ID,full_rank,0.01,0.2,0.0,3,3,16.666666666666668,20,1.1666666666666667,0.28867513459481287
alfworld,rank,gemini-flash,ID,full_rank,0.01,0.2,0.1,3,3,16.666666666666668,23.333333333333332,1.6666666666666667,1.2583057392117916
alfworld,rank,gemini-flash,ID,full_rank,0.01,0.2,0.2,3,3,16.666666666666668,26.666666666666668,1.5,0.8660254037844386
alfworld,rank,gemini-flash,ID,full_rank,0.01,0.2,0.3,3,3,16.666666666666668,26.666666666666668,2.1666666666666665,2.4664414311581235
