dataset,method,model,split,channel,payload_len,trajectories,decoded_len_mean,decoded_len_std,bit_match_rate_mean,bit_match_rate_std,payload_recovery_rate,c_nom_proxy_bits,c_eff_proxy_bits,runs
toolbench,rank,deepseek,G1_instruction,L5_top2_rank,32,60,1.7,1.7974,0.48119,0.453185,0.0,1.7,0.0,3
toolbench,rank,deepseek,G1_instruction,L5_top2_rank,64,60,1.7,1.7974,0.48119,0.453185,0.0,1.7,0.0,3
toolbench,rank,deepseek,G1_instruction,L6_selected_only,8,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
toolbench,rank,deepseek,G1_instruction,L6_selected_only,16,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
toolbench,rank,deepseek,G1_instruction,L6_selected_only,32,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
toolbench,rank,deepseek,G1_instruction,L6_selected_only,64,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
toolbench,rank,deepseek,G1_tool,L0_exact_probs,8,60,1.8667,2.4802,0.575,0.494247,0.05,1.8667,0.093335,3
toolbench,rank,deepseek,G1_tool,L0_exact_probs,16,60,1.8667,2.4802,0.575,0.494247,0.0,1.8667,0.0,3
toolbench,rank,deepseek,G1_tool,L0_exact_probs,32,60,1.8667,2.4802,0.575,0.494247,0.0,1.8667,0.0,3
toolbench,rank,deepseek,G1_tool,L0_exact_probs,64,60,1.8667,2.4802,0.575,0.494247,0.0,1.8667,0.0,3
toolbench,rank,deepseek,G1_tool,L1_top10_rank,8,60,1.8667,2.4802,0.596296,0.491811,0.033333,1.8667,0.062223,3
toolbench,rank,deepseek,G1_tool,L1_top10_rank,16,60,1.8667,2.4802,0.596296,0.491811,0.0,1.8667,0.0,3
toolbench,rank,deepseek,G1_tool,L1_top10_rank,32,60,1.8667,2.4802,0.596296,0.491811,0.0,1.8667,0.0,3
toolbench,rank,deepseek,G1_tool,L1_top10_rank,64,60,1.8667,2.4802,0.596296,0.491811,0.0,1.8667,0.0,3
toolbench,rank,deepseek,G1_tool,L2_top8_rank,8,60,1.8667,2.4802,0.577862,0.481309,0.0,1.8667,0.0,3
toolbench,rank,deepseek,G1_tool,L2_top8_rank,16,60,1.8667,2.4802,0.577862,0.481309,0.0,1.8667,0.0,3
toolbench,rank,deepseek,G1_tool,L2_top8_rank,32,60,1.8667,2.4802,0.577862,0.481309,0.0,1.8667,0.0,3
toolbench,rank,deepseek,G1_tool,L2_top8_rank,64,60,1.8667,2.4802,0.577862,0.481309,0.0,1.8667,0.0,3
toolbench,rank,deepseek,G1_tool,L3_top6_rank,8,60,1.8167,2.3542,0.537897,0.482256,0.016667,1.8167,0.030279,3
toolbench,rank,deepseek,G1_tool,L3_top6_rank,16,60,1.8167,2.3542,0.537897,0.482256,0.0,1.8167,0.0,3
toolbench,rank,deepseek,G1_tool,L3_top6_rank,32,60,1.8167,2.3542,0.537897,0.482256,0.0,1.8167,0.0,3
toolbench,rank,deepseek,G1_tool,L3_top6_rank,64,60,1.8167,2.3542,0.537897,0.482256,0.0,1.8167,0.0,3
toolbench,rank,deepseek,G1_tool,L4_top4_rank,8,60,1.8167,2.3542,0.534656,0.458187,0.0,1.8167,0.0,3
toolbench,rank,deepseek,G1_tool,L4_top4_rank,16,60,1.8167,2.3542,0.534656,0.458187,0.0,1.8167,0.0,3
toolbench,rank,deepseek,G1_tool,L4_top4_rank,32,60,1.8167,2.3542,0.534656,0.458187,0.0,1.8167,0.0,3
toolbench,rank,deepseek,G1_tool,L4_top4_rank,64,60,1.8167,2.3542,0.534656,0.458187,0.0,1.8167,0.0,3
toolbench,rank,deepseek,G1_tool,L5_top2_rank,8,60,1.5333,1.8454,0.375159,0.448513,0.0,1.5333,0.0,3
toolbench,rank,deepseek,G1_tool,L5_top2_rank,16,60,1.5333,1.8454,0.375159,0.448513,0.0,1.5333,0.0,3
toolbench,rank,deepseek,G1_tool,L5_top2_rank,32,60,1.5333,1.8454,0.375159,0.448513,0.0,1.5333,0.0,3
toolbench,rank,deepseek,G1_tool,L5_top2_rank,64,60,1.5333,1.8454,0.375159,0.448513,0.0,1.5333,0.0,3
toolbench,rank,deepseek,G1_tool,L6_selected_only,8,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
toolbench,rank,deepseek,G1_tool,L6_selected_only,16,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
toolbench,rank,deepseek,G1_tool,L6_selected_only,32,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
toolbench,rank,deepseek,G1_tool,L6_selected_only,64,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
toolbench,rank,deepseek,G2_category,L0_exact_probs,8,60,2.2167,3.3349,0.576181,0.492216,0.05,2.2167,0.110835,3
toolbench,rank,deepseek,G2_category,L0_exact_probs,16,60,2.2167,3.3349,0.576181,0.492216,0.0,2.2167,0.0,3
toolbench,rank,deepseek,G2_category,L0_exact_probs,32,60,2.2167,3.3349,0.576181,0.492216,0.0,2.2167,0.0,3
toolbench,rank,deepseek,G2_category,L0_exact_probs,64,60,2.2167,3.3349,0.576181,0.492216,0.0,2.2167,0.0,3
toolbench,rank,deepseek,G2_category,L1_top10_rank,8,60,2.2167,3.3349,0.578472,0.493728,0.05,2.2167,0.110835,3
toolbench,rank,deepseek,G2_category,L1_top10_rank,16,60,2.2167,3.3349,0.578472,0.493728,0.0,2.2167,0.0,3
toolbench,rank,deepseek,G2_category,L1_top10_rank,32,60,2.2167,3.3349,0.578472,0.493728,0.0,2.2167,0.0,3
toolbench,rank,deepseek,G2_category,L1_top10_rank,64,60,2.2167,3.3349,0.578472,0.493728,0.0,2.2167,0.0,3
toolbench,rank,deepseek,G2_category,L2_top8_rank,8,60,2.2167,3.3349,0.575625,0.491595,0.05,2.2167,0.110835,3
toolbench,rank,deepseek,G2_category,L2_top8_rank,16,60,2.2167,3.3349,0.575625,0.491595,0.0,2.2167,0.0,3
toolbench,rank,deepseek,G2_category,L2_top8_rank,32,60,2.2167,3.3349,0.575625,0.491595,0.0,2.2167,0.0,3
toolbench,rank,deepseek,G2_category,L2_top8_rank,64,60,2.2167,3.3349,0.575625,0.491595,0.0,2.2167,0.0,3
toolbench,rank,deepseek,G2_category,L3_top6_rank,8,60,2.1833,3.2495,0.533056,0.481036,0.0,2.1833,0.0,3
toolbench,rank,deepseek,G2_category,L3_top6_rank,16,60,2.1833,3.2495,0.533056,0.481036,0.0,2.1833,0.0,3
toolbench,rank,deepseek,G2_category,L3_top6_rank,32,60,2.1833,3.2495,0.533056,0.481036,0.0,2.1833,0.0,3
toolbench,rank,deepseek,G2_category,L3_top6_rank,64,60,2.1833,3.2495,0.533056,0.481036,0.0,2.1833,0.0,3
toolbench,rank,deepseek,G2_category,L4_top4_rank,8,60,2.1833,3.2495,0.479028,0.458459,0.016667,2.1833,0.036389,3
toolbench,rank,deepseek,G2_category,L4_top4_rank,16,60,2.1833,3.2495,0.479028,0.458459,0.0,2.1833,0.0,3
toolbench,rank,deepseek,G2_category,L4_top4_rank,32,60,2.1833,3.2495,0.479028,0.458459,0.0,2.1833,0.0,3
toolbench,rank,deepseek,G2_category,L4_top4_rank,64,60,2.1833,3.2495,0.479028,0.458459,0.0,2.1833,0.0,3
toolbench,rank,deepseek,G2_category,L5_top2_rank,8,60,1.5667,2.0283,0.394213,0.437341,0.0,1.5667,0.0,3
toolbench,rank,deepseek,G2_category,L5_top2_rank,16,60,1.5667,2.0283,0.394213,0.437341,0.0,1.5667,0.0,3
toolbench,rank,deepseek,G2_category,L5_top2_rank,32,60,1.5667,2.0283,0.394213,0.437341,0.0,1.5667,0.0,3
toolbench,rank,deepseek,G2_category,L5_top2_rank,64,60,1.5667,2.0283,0.394213,0.437341,0.0,1.5667,0.0,3
toolbench,rank,deepseek,G2_category,L6_selected_only,8,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
toolbench,rank,deepseek,G2_category,L6_selected_only,16,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
toolbench,rank,deepseek,G2_category,L6_selected_only,32,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
toolbench,rank,deepseek,G2_category,L6_selected_only,64,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
toolbench,rank,deepseek,G2_instruction,L0_exact_probs,8,60,1.45,2.2731,0.45,0.501692,0.033333,1.45,0.048333,3
toolbench,rank,deepseek,G2_instruction,L0_exact_probs,16,60,1.45,2.2731,0.45,0.501692,0.0,1.45,0.0,3
toolbench,rank,deepseek,G2_instruction,L0_exact_probs,32,60,1.45,2.2731,0.45,0.501692,0.0,1.45,0.0,3
toolbench,rank,deepseek,G2_instruction,L0_exact_probs,64,60,1.45,2.2731,0.45,0.501692,0.0,1.45,0.0,3
toolbench,rank,deepseek,G2_instruction,L1_top10_rank,8,60,1.45,2.2731,0.444444,0.497325,0.033333,1.45,0.048333,3
toolbench,rank,deepseek,G2_instruction,L1_top10_rank,16,60,1.45,2.2731,0.444444,0.497325,0.0,1.45,0.0,3
toolbench,rank,deepseek,G2_instruction,L1_top10_rank,32,60,1.45,2.2731,0.444444,0.497325,0.0,1.45,0.0,3
toolbench,rank,deepseek,G2_instruction,L1_top10_rank,64,60,1.45,2.2731,0.444444,0.497325,0.0,1.45,0.0,3
toolbench,rank,deepseek,G2_instruction,L2_top8_rank,8,60,1.45,2.2731,0.432222,0.487816,0.033333,1.45,0.048333,3
toolbench,rank,deepseek,G2_instruction,L2_top8_rank,16,60,1.45,2.2731,0.432222,0.487816,0.0,1.45,0.0,3
toolbench,rank,deepseek,G2_instruction,L2_top8_rank,32,60,1.45,2.2731,0.432222,0.487816,0.0,1.45,0.0,3
toolbench,rank,deepseek,G2_instruction,L2_top8_rank,64,60,1.45,2.2731,0.432222,0.487816,0.0,1.45,0.0,3
toolbench,rank,deepseek,G2_instruction,L3_top6_rank,8,60,1.4167,2.2421,0.412341,0.471646,0.016667,1.4167,0.023612,3
toolbench,rank,deepseek,G2_instruction,L3_top6_rank,16,60,1.4167,2.2421,0.412341,0.471646,0.0,1.4167,0.0,3
toolbench,rank,deepseek,G2_instruction,L3_top6_rank,32,60,1.4167,2.2421,0.412341,0.471646,0.0,1.4167,0.0,3
toolbench,rank,deepseek,G2_instruction,L3_top6_rank,64,60,1.4167,2.2421,0.412341,0.471646,0.0,1.4167,0.0,3
toolbench,rank,deepseek,G2_instruction,L4_top4_rank,8,60,1.4167,2.2421,0.362249,0.45149,0.016667,1.4167,0.023612,3
toolbench,rank,deepseek,G2_instruction,L4_top4_rank,16,60,1.4167,2.2421,0.362249,0.45149,0.0,1.4167,0.0,3
toolbench,rank,deepseek,G2_instruction,L4_top4_rank,32,60,1.4167,2.2421,0.362249,0.45149,0.0,1.4167,0.0,3
toolbench,rank,deepseek,G2_instruction,L4_top4_rank,64,60,1.4167,2.2421,0.362249,0.45149,0.0,1.4167,0.0,3
toolbench,rank,deepseek,G2_instruction,L5_top2_rank,8,60,1.0333,1.6047,0.36,0.459337,0.0,1.0333,0.0,3
toolbench,rank,deepseek,G2_instruction,L5_top2_rank,16,60,1.0333,1.6047,0.36,0.459337,0.0,1.0333,0.0,3
toolbench,rank,deepseek,G2_instruction,L5_top2_rank,32,60,1.0333,1.6047,0.36,0.459337,0.0,1.0333,0.0,3
toolbench,rank,deepseek,G2_instruction,L5_top2_rank,64,60,1.0333,1.6047,0.36,0.459337,0.0,1.0333,0.0,3
toolbench,rank,deepseek,G2_instruction,L6_selected_only,8,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
toolbench,rank,deepseek,G2_instruction,L6_selected_only,16,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
toolbench,rank,deepseek,G2_instruction,L6_selected_only,32,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
toolbench,rank,deepseek,G2_instruction,L6_selected_only,64,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
toolbench,rank,deepseek,G3_instruction,L0_exact_probs,8,60,1.5833,3.0493,0.395238,0.4888,0.033333,1.5833,0.052776,3
toolbench,rank,deepseek,G3_instruction,L0_exact_probs,16,60,1.5833,3.0493,0.395238,0.4888,0.016667,1.5833,0.026389,3
toolbench,rank,deepseek,G3_instruction,L0_exact_probs,32,60,1.5833,3.0493,0.395238,0.4888,0.0,1.5833,0.0,3
toolbench,rank,deepseek,G3_instruction,L0_exact_probs,64,60,1.5833,3.0493,0.395238,0.4888,0.0,1.5833,0.0,3
toolbench,rank,deepseek,G3_instruction,L1_top10_rank,8,60,1.5833,3.0493,0.4,0.494032,0.033333,1.5833,0.052776,3
toolbench,rank,deepseek,G3_instruction,L1_top10_rank,16,60,1.5833,3.0493,0.4,0.494032,0.016667,1.5833,0.026389,3
toolbench,rank,deepseek,G3_instruction,L1_top10_rank,32,60,1.5833,3.0493,0.4,0.494032,0.0,1.5833,0.0,3
toolbench,rank,deepseek,G3_instruction,L1_top10_rank,64,60,1.5833,3.0493,0.4,0.494032,0.0,1.5833,0.0,3
toolbench,rank,deepseek,G3_instruction,L2_top8_rank,8,60,1.5833,3.0493,0.398718,0.492546,0.033333,1.5833,0.052776,3
toolbench,rank,deepseek,G3_instruction,L2_top8_rank,16,60,1.5833,3.0493,0.398718,0.492546,0.016667,1.5833,0.026389,3
toolbench,rank,deepseek,G3_instruction,L2_top8_rank,32,60,1.5833,3.0493,0.398718,0.492546,0.0,1.5833,0.0,3
toolbench,rank,deepseek,G3_instruction,L2_top8_rank,64,60,1.5833,3.0493,0.398718,0.492546,0.0,1.5833,0.0,3
toolbench,rank,deepseek,G3_instruction,L3_top6_rank,8,60,1.5167,2.7709,0.392532,0.485965,0.016667,1.5167,0.025279,3
toolbench,rank,deepseek,G3_instruction,L3_top6_rank,16,60,1.5167,2.7709,0.392532,0.485965,0.0,1.5167,0.0,3
toolbench,rank,deepseek,G3_instruction,L3_top6_rank,32,60,1.5167,2.7709,0.392532,0.485965,0.0,1.5167,0.0,3
toolbench,rank,deepseek,G3_instruction,L3_top6_rank,64,60,1.5167,2.7709,0.392532,0.485965,0.0,1.5167,0.0,3
toolbench,rank,deepseek,G3_instruction,L4_top4_rank,8,60,1.5167,2.7709,0.351988,0.450902,0.0,1.5167,0.0,3
toolbench,rank,deepseek,G3_instruction,L4_top4_rank,16,60,1.5167,2.7709,0.351988,0.450902,0.0,1.5167,0.0,3
toolbench,rank,deepseek,G3_instruction,L4_top4_rank,32,60,1.5167,2.7709,0.351988,0.450902,0.0,1.5167,0.0,3
toolbench,rank,deepseek,G3_instruction,L4_top4_rank,64,60,1.5167,2.7709,0.351988,0.450902,0.0,1.5167,0.0,3
toolbench,rank,deepseek,G3_instruction,L5_top2_rank,8,60,1.0833,1.7783,0.319484,0.419028,0.0,1.0833,0.0,3
toolbench,rank,deepseek,G3_instruction,L5_top2_rank,16,60,1.0833,1.7783,0.319484,0.419028,0.0,1.0833,0.0,3
toolbench,rank,deepseek,G3_instruction,L5_top2_rank,32,60,1.0833,1.7783,0.319484,0.419028,0.0,1.0833,0.0,3
toolbench,rank,deepseek,G3_instruction,L5_top2_rank,64,60,1.0833,1.7783,0.319484,0.419028,0.0,1.0833,0.0,3
toolbench,rank,deepseek,G3_instruction,L6_selected_only,8,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
toolbench,rank,deepseek,G3_instruction,L6_selected_only,16,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
toolbench,rank,deepseek,G3_instruction,L6_selected_only,32,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
toolbench,rank,deepseek,G3_instruction,L6_selected_only,64,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
toolbench,rank,gemini-flash,G1_category,L0_exact_probs,8,60,1.0833,2.0935,0.377778,0.485056,0.033333,1.0833,0.03611,3
toolbench,rank,gemini-flash,G1_category,L0_exact_probs,16,60,1.0833,2.0935,0.377778,0.485056,0.0,1.0833,0.0,3
toolbench,rank,gemini-flash,G1_category,L0_exact_probs,32,60,1.0833,2.0935,0.377778,0.485056,0.0,1.0833,0.0,3
toolbench,rank,gemini-flash,G1_category,L0_exact_probs,64,60,1.0833,2.0935,0.377778,0.485056,0.0,1.0833,0.0,3
toolbench,rank,gemini-flash,G1_category,L1_top10_rank,8,60,1.0833,2.0935,0.377778,0.485056,0.033333,1.0833,0.03611,3
toolbench,rank,gemini-flash,G1_category,L1_top10_rank,16,60,1.0833,2.0935,0.377778,0.485056,0.0,1.0833,0.0,3
toolbench,rank,gemini-flash,G1_category,L1_top10_rank,32,60,1.0833,2.0935,0.377778,0.485056,0.0,1.0833,0.0,3
toolbench,rank,gemini-flash,G1_category,L1_top10_rank,64,60,1.0833,2.0935,0.377778,0.485056,0.0,1.0833,0.0,3
toolbench,rank,gemini-flash,G1_category,L2_top8_rank,8,60,1.0833,2.0935,0.371204,0.476917,0.0,1.0833,0.0,3
toolbench,rank,gemini-flash,G1_category,L2_top8_rank,16,60,1.0833,2.0935,0.371204,0.476917,0.0,1.0833,0.0,3
toolbench,rank,gemini-flash,G1_category,L2_top8_rank,32,60,1.0833,2.0935,0.371204,0.476917,0.0,1.0833,0.0,3
toolbench,rank,gemini-flash,G1_category,L2_top8_rank,64,60,1.0833,2.0935,0.371204,0.476917,0.0,1.0833,0.0,3
toolbench,rank,gemini-flash,G1_category,L3_top6_rank,8,60,1.0333,1.9827,0.366528,0.472319,0.0,1.0333,0.0,3
toolbench,rank,gemini-flash,G1_category,L3_top6_rank,16,60,1.0333,1.9827,0.366528,0.472319,0.0,1.0333,0.0,3
toolbench,rank,gemini-flash,G1_category,L3_top6_rank,32,60,1.0333,1.9827,0.366528,0.472319,0.0,1.0333,0.0,3
toolbench,rank,gemini-flash,G1_category,L3_top6_rank,64,60,1.0333,1.9827,0.366528,0.472319,0.0,1.0333,0.0,3
toolbench,rank,gemini-flash,G1_category,L4_top4_rank,8,60,1.0333,1.9827,0.322361,0.446076,0.0,1.0333,0.0,3
toolbench,rank,gemini-flash,G1_category,L4_top4_rank,16,60,1.0333,1.9827,0.322361,0.446076,0.0,1.0333,0.0,3
toolbench,rank,gemini-flash,G1_category,L4_top4_rank,32,60,1.0333,1.9827,0.322361,0.446076,0.0,1.0333,0.0,3
toolbench,rank,gemini-flash,G1_category,L4_top4_rank,64,60,1.0333,1.9827,0.322361,0.446076,0.0,1.0333,0.0,3
toolbench,rank,gemini-flash,G1_category,L5_top2_rank,8,60,0.8,1.5048,0.267063,0.422636,0.0,0.8,0.0,3
toolbench,rank,gemini-flash,G1_category,L5_top2_rank,16,60,0.8,1.5048,0.267063,0.422636,0.0,0.8,0.0,3
toolbench,rank,gemini-flash,G1_category,L5_top2_rank,32,60,0.8,1.5048,0.267063,0.422636,0.0,0.8,0.0,3
toolbench,rank,gemini-flash,G1_category,L5_top2_rank,64,60,0.8,1.5048,0.267063,0.422636,0.0,0.8,0.0,3
toolbench,rank,gemini-flash,G1_category,L6_selected_only,8,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
toolbench,rank,gemini-flash,G1_category,L6_selected_only,16,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
toolbench,rank,gemini-flash,G1_category,L6_selected_only,32,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
toolbench,rank,gemini-flash,G1_category,L6_selected_only,64,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
toolbench,rank,gemini-flash,G1_instruction,L0_exact_probs,8,60,1.3,1.6082,0.583333,0.497167,0.0,1.3,0.0,3
toolbench,rank,gemini-flash,G1_instruction,L0_exact_probs,16,60,1.3,1.6082,0.583333,0.497167,0.0,1.3,0.0,3
toolbench,rank,gemini-flash,G1_instruction,L0_exact_probs,32,60,1.3,1.6082,0.583333,0.497167,0.0,1.3,0.0,3
toolbench,rank,gemini-flash,G1_instruction,L0_exact_probs,64,60,1.3,1.6082,0.583333,0.497167,0.0,1.3,0.0,3
toolbench,rank,gemini-flash,G1_instruction,L1_top10_rank,8,60,1.3,1.6082,0.583333,0.497167,0.0,1.3,0.0,3
toolbench,rank,gemini-flash,G1_instruction,L1_top10_rank,16,60,1.3,1.6082,0.583333,0.497167,0.0,1.3,0.0,3
toolbench,rank,gemini-flash,G1_instruction,L1_top10_rank,32,60,1.3,1.6082,0.583333,0.497167,0.0,1.3,0.0,3
toolbench,rank,gemini-flash,G1_instruction,L1_top10_rank,64,60,1.3,1.6082,0.583333,0.497167,0.0,1.3,0.0,3
toolbench,rank,gemini-flash,G1_instruction,L2_top8_rank,8,60,1.3,1.6082,0.575,0.494247,0.0,1.3,0.0,3
toolbench,rank,gemini-flash,G1_instruction,L2_top8_rank,16,60,1.3,1.6082,0.575,0.494247,0.0,1.3,0.0,3
toolbench,rank,gemini-flash,G1_instruction,L2_top8_rank,32,60,1.3,1.6082,0.575,0.494247,0.0,1.3,0.0,3
toolbench,rank,gemini-flash,G1_instruction,L2_top8_rank,64,60,1.3,1.6082,0.575,0.494247,0.0,1.3,0.0,3
toolbench,rank,gemini-flash,G1_instruction,L3_top6_rank,8,60,1.2833,1.5955,0.485,0.487061,0.0,1.2833,0.0,3
toolbench,rank,gemini-flash,G1_instruction,L3_top6_rank,16,60,1.2833,1.5955,0.485,0.487061,0.0,1.2833,0.0,3
toolbench,rank,gemini-flash,G1_instruction,L3_top6_rank,32,60,1.2833,1.5955,0.485,0.487061,0.0,1.2833,0.0,3
toolbench,rank,gemini-flash,G1_instruction,L3_top6_rank,64,60,1.2833,1.5955,0.485,0.487061,0.0,1.2833,0.0,3
toolbench,rank,gemini-flash,G1_instruction,L4_top4_rank,8,60,1.2833,1.5955,0.516111,0.483494,0.0,1.2833,0.0,3
toolbench,rank,gemini-flash,G1_instruction,L4_top4_rank,16,60,1.2833,1.5955,0.516111,0.483494,0.0,1.2833,0.0,3
toolbench,rank,gemini-flash,G1_instruction,L4_top4_rank,32,60,1.2833,1.5955,0.516111,0.483494,0.0,1.2833,0.0,3
toolbench,rank,gemini-flash,G1_instruction,L4_top4_rank,64,60,1.2833,1.5955,0.516111,0.483494,0.0,1.2833,0.0,3
toolbench,rank,gemini-flash,G1_instruction,L5_top2_rank,8,60,1.0,1.1932,0.416667,0.46865,0.0,1.0,0.0,3
toolbench,rank,gemini-flash,G1_instruction,L5_top2_rank,16,60,1.0,1.1932,0.416667,0.46865,0.0,1.0,0.0,3
toolbench,rank,gemini-flash,G1_instruction,L5_top2_rank,32,60,1.0,1.1932,0.416667,0.46865,0.0,1.0,0.0,3
toolbench,rank,gemini-flash,G1_instruction,L5_top2_rank,64,60,1.0,1.1932,0.416667,0.46865,0.0,1.0,0.0,3
toolbench,rank,gemini-flash,G1_instruction,L6_selected_only,8,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
toolbench,rank,gemini-flash,G1_instruction,L6_selected_only,16,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
toolbench,rank,gemini-flash,G1_instruction,L6_selected_only,32,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
toolbench,rank,gemini-flash,G1_instruction,L6_selected_only,64,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
toolbench,rank,gemini-flash,G1_tool,L0_exact_probs,8,60,1.0833,2.0854,0.491667,0.499929,0.016667,1.0833,0.018055,3
toolbench,rank,gemini-flash,G1_tool,L0_exact_probs,16,60,1.0833,2.0854,0.491667,0.499929,0.0,1.0833,0.0,3
toolbench,rank,gemini-flash,G1_tool,L0_exact_probs,32,60,1.0833,2.0854,0.491667,0.499929,0.0,1.0833,0.0,3
toolbench,rank,gemini-flash,G1_tool,L0_exact_probs,64,60,1.0833,2.0854,0.491667,0.499929,0.0,1.0833,0.0,3
toolbench,rank,gemini-flash,G1_tool,L1_top10_rank,8,60,1.0833,2.0854,0.5,0.504219,0.016667,1.0833,0.018055,3
toolbench,rank,gemini-flash,G1_tool,L1_top10_rank,16,60,1.0833,2.0854,0.5,0.504219,0.0,1.0833,0.0,3
toolbench,rank,gemini-flash,G1_tool,L1_top10_rank,32,60,1.0833,2.0854,0.5,0.504219,0.0,1.0833,0.0,3
toolbench,rank,gemini-flash,G1_tool,L1_top10_rank,64,60,1.0833,2.0854,0.5,0.504219,0.0,1.0833,0.0,3
toolbench,rank,gemini-flash,G1_tool,L2_top8_rank,8,60,1.0833,2.0854,0.467143,0.49367,0.016667,1.0833,0.018055,3
toolbench,rank,gemini-flash,G1_tool,L2_top8_rank,16,60,1.0833,2.0854,0.467143,0.49367,0.0,1.0833,0.0,3
toolbench,rank,gemini-flash,G1_tool,L2_top8_rank,32,60,1.0833,2.0854,0.467143,0.49367,0.0,1.0833,0.0,3
toolbench,rank,gemini-flash,G1_tool,L2_top8_rank,64,60,1.0833,2.0854,0.467143,0.49367,0.0,1.0833,0.0,3
toolbench,rank,gemini-flash,G1_tool,L3_top6_rank,8,60,1.0667,1.9818,0.460043,0.487683,0.0,1.0667,0.0,3
toolbench,rank,gemini-flash,G1_tool,L3_top6_rank,16,60,1.0667,1.9818,0.460043,0.487683,0.0,1.0667,0.0,3
toolbench,rank,gemini-flash,G1_tool,L3_top6_rank,32,60,1.0667,1.9818,0.460043,0.487683,0.0,1.0667,0.0,3
toolbench,rank,gemini-flash,G1_tool,L3_top6_rank,64,60,1.0667,1.9818,0.460043,0.487683,0.0,1.0667,0.0,3
toolbench,rank,gemini-flash,G1_tool,L4_top4_rank,8,60,1.0667,1.9818,0.423761,0.48282,0.0,1.0667,0.0,3
toolbench,rank,gemini-flash,G1_tool,L4_top4_rank,16,60,1.0667,1.9818,0.423761,0.48282,0.0,1.0667,0.0,3
toolbench,rank,gemini-flash,G1_tool,L4_top4_rank,32,60,1.0667,1.9818,0.423761,0.48282,0.0,1.0667,0.0,3
toolbench,rank,gemini-flash,G1_tool,L4_top4_rank,64,60,1.0667,1.9818,0.423761,0.48282,0.0,1.0667,0.0,3
toolbench,rank,gemini-flash,G1_tool,L5_top2_rank,8,60,0.9,1.4226,0.393194,0.477439,0.0,0.9,0.0,3
toolbench,rank,gemini-flash,G1_tool,L5_top2_rank,16,60,0.9,1.4226,0.393194,0.477439,0.0,0.9,0.0,3
toolbench,rank,gemini-flash,G1_tool,L5_top2_rank,32,60,0.9,1.4226,0.393194,0.477439,0.0,0.9,0.0,3
toolbench,rank,gemini-flash,G1_tool,L5_top2_rank,64,60,0.9,1.4226,0.393194,0.477439,0.0,0.9,0.0,3
toolbench,rank,gemini-flash,G1_tool,L6_selected_only,8,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
toolbench,rank,gemini-flash,G1_tool,L6_selected_only,16,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
toolbench,rank,gemini-flash,G1_tool,L6_selected_only,32,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
toolbench,rank,gemini-flash,G1_tool,L6_selected_only,64,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
toolbench,rank,gemini-flash,G2_category,L0_exact_probs,8,60,1.2833,2.5451,0.433333,0.499717,0.033333,1.2833,0.042776,3
toolbench,rank,gemini-flash,G2_category,L0_exact_probs,16,60,1.2833,2.5451,0.433333,0.499717,0.0,1.2833,0.0,3
toolbench,rank,gemini-flash,G2_category,L0_exact_probs,32,60,1.2833,2.5451,0.433333,0.499717,0.0,1.2833,0.0,3
toolbench,rank,gemini-flash,G2_category,L0_exact_probs,64,60,1.2833,2.5451,0.433333,0.499717,0.0,1.2833,0.0,3
toolbench,rank,gemini-flash,G2_category,L1_top10_rank,8,60,1.2833,2.5451,0.413889,0.49431,0.033333,1.2833,0.042776,3
toolbench,rank,gemini-flash,G2_category,L1_top10_rank,16,60,1.2833,2.5451,0.413889,0.49431,0.0,1.2833,0.0,3
